categoryName,city,reviewsCount,stars,state,text,title,url
Park,Burgos,1,3.0,Burgos,,"""Las Gafas"" Park",https://www.google.com/maps/search/?api=1&query=%22Las%20Gafas%22%20Park&query_place_id=ChIJBboAzef9RQ0R12xLBtJuX2M
Corporate office,Burgos,0,,Burgos,,Amigos,https://www.google.com/maps/search/?api=1&query=Amigos&query_place_id=ChIJcbmc3lz9RQ0R-9wDBurPYOo
Holiday apartment,Burgos,59,4.0,Burgos,Muy buenas instalaciones,Apartamentos la Quinta,https://www.google.com/maps/search/?api=1&query=Apartamentos%20la%20Quinta&query_place_id=ChIJixwJPWj9RQ0RdnGMG5tQF0A
,Burgos,0,,Burgos,,Ideas para regalar,https://www.google.com/maps/search/?api=1&query=Ideas%20para%20regalar&query_place_id=ChIJL9GqCNf8RQ0RZEPmLpNUwxI
Religious lodging,Burgos,3,5.0,Burgos,"Muy buena acogida de las Hermanas.
Muchas gracias!!","Hospedería ""San José""",https://www.google.com/maps/search/?api=1&query=Hospeder%C3%ADa%20%22San%20Jos%C3%A9%22&query_place_id=ChIJgyxNIQD9RQ0RZf-Pebwczek
Sculpture,Burgos,9,4.0,Burgos,Impasible durante años,Monumento a Santo Domingo de Guzmán,https://www.google.com/maps/search/?api=1&query=Monumento%20a%20Santo%20Domingo%20de%20Guzm%C3%A1n&query_place_id=ChIJGQWHotH8RQ0RL4cVjFqKOyA
Bus stop,,0,,Burgos,,F. Blancas - Camping,https://www.google.com/maps/search/?api=1&query=F.%20Blancas%20-%20Camping&query_place_id=ChIJnbhMHFT7RQ0RdA1Ax-QaM18
School,Burgos,7,5.0,Burgos,"Una escuela con mayúsculas!!!
Unas instalaciones preciosas, profesionales cercanos y comprometidos, comida casera y los niños son muy muy felices",Infant School La Garza,https://www.google.com/maps/search/?api=1&query=Infant%20School%20La%20Garza&query_place_id=ChIJFdogJlz9RQ0RAJF2S5-r0f4
Hairdresser,Burgos,13,5.0,Burgos,"Puerto es maravillosa, una excelente peluquera, te atiende muy bien y tiene muy buenos productos. Encantada",Puerto Peluqueros,https://www.google.com/maps/search/?api=1&query=Puerto%20Peluqueros&query_place_id=ChIJbUJoxkT9RQ0RXQM7zDSkBM8
Bar,Burgos,275,5.0,Burgos,,Bar El Rincón de la Abuela,https://www.google.com/maps/search/?api=1&query=Bar%20El%20Rinc%C3%B3n%20de%20la%20Abuela&query_place_id=ChIJSe4vtlz9RQ0RKw7VtuMBRTo
Event venue,Burgos,72,5.0,Burgos,Excelente lugar para una fiesta!,Finca Puertas Verdes,https://www.google.com/maps/search/?api=1&query=Finca%20Puertas%20Verdes&query_place_id=ChIJP1iIxKv8RQ0R6n9LEzM9wzw
,Burgos,8,5.0,Burgos,,El Rincon De Natalia Y Jesus,https://www.google.com/maps/search/?api=1&query=El%20Rincon%20De%20Natalia%20Y%20Jesus&query_place_id=ChIJGXthJjD9RQ0RcU-2T6QYIlg
Social club,Burgos,3,5.0,Burgos,,Peña Madridista Burgalesa,https://www.google.com/maps/search/?api=1&query=Pe%C3%B1a%20Madridista%20Burgalesa&query_place_id=ChIJwQuaurH9RQ0R9iJV7gSmzvU
Artist,Burgos,0,,Burgos,,Taller Guirigay,https://www.google.com/maps/search/?api=1&query=Taller%20Guirigay&query_place_id=ChIJv58WmAL9RQ0Rs7ZLVDPGZcI
Sporting goods store,Burgos,0,,Burgos,,Base,https://www.google.com/maps/search/?api=1&query=Base&query_place_id=ChIJKcK4Q9L9RQ0Rw-4k4X_ZFEw
Archive,Burgos,101,5.0,Burgos,,Palacio de Castilfalé (Archivo Municipal),https://www.google.com/maps/search/?api=1&query=Palacio%20de%20Castilfal%C3%A9%20(Archivo%20Municipal)&query_place_id=ChIJfUeyryn9RQ0RwzNna-6330o
Painting,Burgos,16,4.0,Burgos,,"Mural “Mímesis, seres y lugares”",https://www.google.com/maps/search/?api=1&query=Mural%20%E2%80%9CM%C3%ADmesis%2C%20seres%20y%20lugares%E2%80%9D&query_place_id=ChIJLxQZhVb9RQ0Rz72GDAOs4DQ
Health and beauty shop,Burgos,6,5.0,Burgos,,Cosmética natural Flos Carmeli - Carmelitas Descalzas,https://www.google.com/maps/search/?api=1&query=Cosm%C3%A9tica%20natural%20Flos%20Carmeli%20-%20Carmelitas%20Descalzas&query_place_id=ChIJa_w3pJ_9RQ0RUF574oNFBu0
Bus stop,Burgos,0,,Burgos,,San Esteban - Iglesia,https://www.google.com/maps/search/?api=1&query=San%20Esteban%20-%20Iglesia&query_place_id=ChIJkxnY9yj9RQ0RBt6OiOK9S4k
Chapel,Burgos,1,5.0,Burgos,,Capilla de la Presentación,https://www.google.com/maps/search/?api=1&query=Capilla%20de%20la%20Presentaci%C3%B3n&query_place_id=ChIJyxApXAD9RQ0RWH64GN5j5tw
Park,Burgos,356,5.0,Burgos,"Uno de los pulmones de Burgos, ideal para pasear.",Paseo de la Quinta,https://www.google.com/maps/search/?api=1&query=Paseo%20de%20la%20Quinta&query_place_id=ChIJ3wjD2NH8RQ0RzB-XrMtQmcA
Gift shop,Burgos,132,5.0,Burgos,Una tienda muy especial. Compré un anillo que estaba allí esperando para mí.,Rarolarium Curiosity Shop,https://www.google.com/maps/search/?api=1&query=Rarolarium%20Curiosity%20Shop&query_place_id=ChIJ8XIj3779RQ0RDhs17uqeSqQ
Restaurant,Burgos,2016,4.0,Burgos,"Muy buena la comida que pedimos. Los canelones estaban exquisitos. La ensaladilla que acompaña a los entremeses estaba muy rica.
Los segundos muy ricos y también los postres, sobre todo la tarta red velvet.",Restaurante Pascual Brazuca,https://www.google.com/maps/search/?api=1&query=Restaurante%20Pascual%20Brazuca&query_place_id=ChIJoSeCYNTiRQ0RpDTmKz_BK1U
Architect,Burgos,1,5.0,Burgos,,Oaestudio Burgos,https://www.google.com/maps/search/?api=1&query=Oaestudio%20Burgos&query_place_id=ChIJt-Zkzk_9RQ0R43ywe6rBgUs
Transportation service,Burgos,0,,Burgos,,Seur,https://www.google.com/maps/search/?api=1&query=Seur&query_place_id=ChIJCy2gGwD9RQ0RZOWgodHyEC8
Modern art museum,Burgos,664,1.0,Burgos,Hace una semana puse una queja por escrito y todavía no tengo respuesta. Solicite la taquilla tal como pone en la entrada para guardar los paraguas y resulta que la taquilla es un paragüero donde no se hacen responsables.Veo muy bien que no se pueda entrar con paraguas pero que se habiliten taquillas como hay en la mayoría de los sitios. Lo mejor es que cuando pedí la hoja no me pusieron ningún problema pero la señorita que había allegado me dio una solución y era que si no estaba agusto me puedo ir. Vamos muy amable por su parte... Vergonzoso.,Centro de Arte Caja de Burgos CAB,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Arte%20Caja%20de%20Burgos%20CAB&query_place_id=ChIJCWzhWij9RQ0RfvF0NbxwL-g
Parking lot,Burgos,0,,Burgos,,Zona de descarga de aguas negras para autocaravanas de Burgos,https://www.google.com/maps/search/?api=1&query=Zona%20de%20descarga%20de%20aguas%20negras%20para%20autocaravanas%20de%20Burgos&query_place_id=ChIJLfdrl-X9RQ0RsomuT6e1hFc
Insurance broker,Burgos,55,5.0,Burgos,Atención perfecta,MARTA CAMARERO (MCA SEGUROS) Corredor De Seguros,https://www.google.com/maps/search/?api=1&query=MARTA%20CAMARERO%20(MCA%20SEGUROS)%20Corredor%20De%20Seguros&query_place_id=ChIJi9DpQ5rjRQ0Rj4xJ2T6Alv8
Charter school,Burgos,56,5.0,Burgos,,College Circle Educational Center,https://www.google.com/maps/search/?api=1&query=College%20Circle%20Educational%20Center&query_place_id=ChIJoWOsGdL8RQ0RaEerquk-DwY
Municipal administration office,Burgos,1,5.0,Burgos,"Quiero agradecer a las personas que forman parten del CEAS de San Pedro de la Fuente, en especial al hombre que está en recepción por su disponibilidad, humanidad y empatía y a Fátima de dependencia por lo bien que me asesoro y lo profesional que es.",CEAS III San Pedro de la Fuente,https://www.google.com/maps/search/?api=1&query=CEAS%20III%20San%20Pedro%20de%20la%20Fuente&query_place_id=ChIJ0ROGWeX9RQ0R_R6V0abslF8
Holiday apartment rental,Burgos,21,4.0,Burgos,,Loft Center Burgos by Unique Rooms,https://www.google.com/maps/search/?api=1&query=Loft%20Center%20Burgos%20by%20Unique%20Rooms&query_place_id=ChIJ9VLMjJ79RQ0RkAmc5Sh0qYQ
Grocery store,Villarcayo,2,5.0,Burgos,El dueño muy amable .y buenos productos tiene en la tienda.volvere,Plaza Mayor 25,https://www.google.com/maps/search/?api=1&query=Plaza%20Mayor%2025&query_place_id=ChIJbQfl_vo7Tw0RWkz4PzKqcjg
Cathedral,Burgos,24,5.0,Burgos,,Capilla del Condestable,https://www.google.com/maps/search/?api=1&query=Capilla%20del%20Condestable&query_place_id=ChIJXcWSLoj9RQ0RKJ2JEnot5p8
Clothing manufacturer,Burgos,0,,Burgos,,Ana Miguel Ibáñez y Otra,https://www.google.com/maps/search/?api=1&query=Ana%20Miguel%20Ib%C3%A1%C3%B1ez%20y%20Otra&query_place_id=ChIJL-q7UCn9RQ0RFPL2IcPTATQ
Historical landmark,Burgos,0,,Burgos,,Casa del Cubo,https://www.google.com/maps/search/?api=1&query=Casa%20del%20Cubo&query_place_id=ChIJ35kKfQD9RQ0R_zl0SnFjrYo
Pizza restaurant,Burgos,238,3.0,Burgos,Ni fu ni fa,Gastro Pizza DIVA,https://www.google.com/maps/search/?api=1&query=Gastro%20Pizza%20DIVA&query_place_id=ChIJTyZzJ__jRQ0RJ7uWU4u0SSQ
Notions store,Burgos,48,5.0,Burgos,Muy bien. Tiene cosas que otras mercerías no. Y la dependienta es un amor,Mercería Nines,https://www.google.com/maps/search/?api=1&query=Mercer%C3%ADa%20Nines&query_place_id=ChIJD2-F1DH9RQ0RTr8V-lRrHDo
Cultural association,Burgos,3,5.0,Burgos,Es una coral magnífica.,Coral de Cámara San Esteban,https://www.google.com/maps/search/?api=1&query=Coral%20de%20C%C3%A1mara%20San%20Esteban&query_place_id=ChIJ43dxLtj8RQ0RZCRog4qLaEA
Holiday apartment rental,Burgos,281,5.0,Burgos,"Amazing host, spotlessly clean apartment and the perfect location on top of royal treatment for our black labrador Dutchess! Highly recommend !",APARTAMENTOS BURGOS CATEDRAL_ BELLA VISTA CATEDRAL,https://www.google.com/maps/search/?api=1&query=APARTAMENTOS%20BURGOS%20CATEDRAL_%20BELLA%20VISTA%20CATEDRAL&query_place_id=ChIJ03VGHx_9RQ0RqPLlMjRL528
,Burgos,0,,Burgos,,Fit Light,https://www.google.com/maps/search/?api=1&query=Fit%20Light&query_place_id=ChIJvcWMSCj9RQ0R0H2nPUYLY9U
Political party office,Burgos,3,5.0,Burgos,,Izquierda Unida Burgos,https://www.google.com/maps/search/?api=1&query=Izquierda%20Unida%20Burgos&query_place_id=ChIJXTPcX4P9RQ0RMLCrX_l0EDU
Travel agency,Burgos,39,5.0,Burgos,,"Sinda Tours, Ven a Burgos, Agencia de Viajes",https://www.google.com/maps/search/?api=1&query=Sinda%20Tours%2C%20Ven%20a%20Burgos%2C%20Agencia%20de%20Viajes&query_place_id=ChIJO2dBWkDjRQ0RCcxpwHPJVY0
Produce market,Burgos,6,5.0,Burgos,"Frutas y verduras de primera calidad. Limpieza excelente. La dueña es muy maja.
Foarte bune produse , proaspete si de buna calitate",Frutas Tuttifrutti,https://www.google.com/maps/search/?api=1&query=Frutas%20Tuttifrutti&query_place_id=ChIJF2GETzD9RQ0RtPbQrdYZZro
Butcher shop,Burgos,28,5.0,Burgos,Muy buena calidad buenas personas Dios sus bendiga 🙌❤️,Hnos. Rodríguez Carnicería charcutería,https://www.google.com/maps/search/?api=1&query=Hnos.%20Rodr%C3%ADguez%20Carnicer%C3%ADa%20charcuter%C3%ADa&query_place_id=ChIJQ0h8QTD9RQ0RNHQSMNmGDYU
Catholic church,Burgos,71,5.0,Burgos,,San Pedro de la Fuente,https://www.google.com/maps/search/?api=1&query=San%20Pedro%20de%20la%20Fuente&query_place_id=ChIJgSWrJDD9RQ0R5oyUbtyPV7I
Club,Burgos,107,5.0,Burgos,Tutto bene,"Asociación ""Amigos del Camino de Santiago de Burgos""",https://www.google.com/maps/search/?api=1&query=Asociaci%C3%B3n%20%22Amigos%20del%20Camino%20de%20Santiago%20de%20Burgos%22&query_place_id=ChIJVSkqOij9RQ0RorFYWf3WAlw
Hostel,Burgos,503,5.0,Burgos,"Mikró nincs, de egyébként jó a hely",Albergue de peregrinos Casa del Cubo de Burgos,https://www.google.com/maps/search/?api=1&query=Albergue%20de%20peregrinos%20Casa%20del%20Cubo%20de%20Burgos&query_place_id=ChIJVaHHTAj9RQ0RiV5sbn1wNWY
Construction company,Burgos,1,1.0,Burgos,"Lamentable experiencia en la que venden profesionalidad y calidad y ni uno ni otro.

Fachadas mal hechas, encofrados que se abren, pero lo peor de todo es la falta de responsabilidad de las chapuzas realizadas. Son la viva imagen de esos albañiles de comic de los 80.",Sicor Obras Y Proyectos S L,https://www.google.com/maps/search/?api=1&query=Sicor%20Obras%20Y%20Proyectos%20S%20L&query_place_id=ChIJpwNFSSj9RQ0R0Y3Jzc0lo44
Restaurant,Burgos,4,4.0,Burgos,,Cafetería Boutique Museo,https://www.google.com/maps/search/?api=1&query=Cafeter%C3%ADa%20Boutique%20Museo&query_place_id=ChIJVe9tgtH8RQ0RFUBBv0QyytY
Historical landmark,Burgos,19,5.0,Burgos,Preciosa fachada de la Catedral,Portada de Santa María (Catedral de Burgos),https://www.google.com/maps/search/?api=1&query=Portada%20de%20Santa%20Mar%C3%ADa%20(Catedral%20de%20Burgos)&query_place_id=ChIJvRyIJhv9RQ0RFByhhqy5WTo
Butcher shop,Burgos,17,5.0,Burgos,,Carnicería Hermanos Arribas,https://www.google.com/maps/search/?api=1&query=Carnicer%C3%ADa%20Hermanos%20Arribas&query_place_id=ChIJjyrDQTD9RQ0RNAwcFHuxzCQ
Hotel,Burgos,0,,Burgos,,Hotel bonifaz,https://www.google.com/maps/search/?api=1&query=Hotel%20bonifaz&query_place_id=ChIJfROEfAD9RQ0R6XtFmppd7II
Cultural association,Burgos,15,5.0,Burgos,,La PCERA,https://www.google.com/maps/search/?api=1&query=La%20PCERA&query_place_id=ChIJ8X2p5Kr9RQ0Rlvoo2OOe1fA
Business to business service,Burgos,0,,Burgos,,Grupo BC,https://www.google.com/maps/search/?api=1&query=Grupo%20BC&query_place_id=ChIJK6Nw3sL8RQ0RlIQ_B8UpiJY
Historical landmark,Burgos,3,5.0,Burgos,Perfecta,Fuente de San Esteban,https://www.google.com/maps/search/?api=1&query=Fuente%20de%20San%20Esteban&query_place_id=ChIJzwhrJtT9RQ0R_A4J0rzFn9k
Painting,Burgos,2,5.0,Burgos,Interesante iniciativa artística. Se complementa en la ciudad con varios bancos pintados con la bandera arcoiris a lo largo del paseo junto al río Arlanzón en la zona centro,Mural del Orgullo - Burgos,https://www.google.com/maps/search/?api=1&query=Mural%20del%20Orgullo%20-%20Burgos&query_place_id=ChIJFRt-BAD9RQ0ROfC2IUy1IvY
Hotel,Burgos,3,5.0,Burgos,Un lugar muy bonito y la chica de la recepción muy amable 100% recomendable,Hostal Boreal Mistral,https://www.google.com/maps/search/?api=1&query=Hostal%20Boreal%20Mistral&query_place_id=ChIJm_XfVAD9RQ0RsHUAdr0jfQY
Psychologist,Burgos,7,5.0,Burgos,"Muy contesta y satisfecha con el tratamiento psicológico dado por estos profesionales de Ad Corem. He mejorado muchísimo mis problemas psicológicos. Quiero felicitar a Edu y Aurem por su magnifico trabajo. Muchas gracias,",Adcorem Psicología,https://www.google.com/maps/search/?api=1&query=Adcorem%20Psicolog%C3%ADa&query_place_id=ChIJpXZEwP79RQ0R7SdM8wIEzdw
Tourist attraction,Burgos,1,3.0,Burgos,Sin más...,Fuente de San Pedro,https://www.google.com/maps/search/?api=1&query=Fuente%20de%20San%20Pedro&query_place_id=ChIJizFVb_f9RQ0RgbGdQYbLAOU
Massage therapist,Burgos,8,5.0,Burgos,"Excelente trato y magníficos resultados que jamás había obtenido antes con otros profesionales. He acudido a este centro durante muchos años y me han tratado todo tipo de dolencias y lesiones como lumbalgias, cervicales, esguinces, tendinitis, contracturas y múltiples roturas fibrilares sobre todo en piernas. También me han evitado pasar por quirófano en un par de ocasiones.
Gracias a ellos he podido realizar varias pruebas físicas en varias oposiciones con éxito incluso habiéndome lesionado a escasos días de las pruebas.
Desde mi experiencia personal estoy encantado y muy agradecido.",No Más Dolor,https://www.google.com/maps/search/?api=1&query=No%20M%C3%A1s%20Dolor&query_place_id=ChIJYZ4F29r8RQ0RhYofoQCB8bY
Vintage clothing store,Burgos,3,2.0,Burgos,La idea de tienda es buena pero los precios que tiene me parece que no son acordes a lo que ofrece todo muy caro .,Romo Boutique Vintage,https://www.google.com/maps/search/?api=1&query=Romo%20Boutique%20Vintage&query_place_id=ChIJHRabrsP9RQ0RCDfs4bDMq80
Bridge,Burgos,3,5.0,Burgos,Súper bonito 🤩,Puente Gasset,https://www.google.com/maps/search/?api=1&query=Puente%20Gasset&query_place_id=ChIJIaQr1An9RQ0RRCV8cri50Ho
Internet service provider,Burgos,0,,Burgos,,Cylcom S.L.,https://www.google.com/maps/search/?api=1&query=Cylcom%20S.L.&query_place_id=ChIJmwJbvJP8RQ0RPEflfevb0Q0
Bakery,Burgos,1,4.0,Burgos,"Panadería de buen pan, buena repostería y buen trato.",Panadería Benito Pérez,https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20Benito%20P%C3%A9rez&query_place_id=ChIJBaqTPDD9RQ0RnLlNSr1l69g
,Burgos,0,,Burgos,,Carpintería Ángel,https://www.google.com/maps/search/?api=1&query=Carpinter%C3%ADa%20%C3%81ngel&query_place_id=ChIJx02xPTD9RQ0R_FyctlqdPvo
Catholic church,Burgos,601,5.0,Burgos,"Excelente muestra de los retablos de pequeñas iglesias de la provincia, recogidos y restaurados para preservarlos de los amigos de lo ajeno.","San Esteban, Burgos",https://www.google.com/maps/search/?api=1&query=San%20Esteban%2C%20Burgos&query_place_id=ChIJQ51y_Nf8RQ0RIR2Q46fCr54
Garden,Ibeas de Juarros,1,5.0,Burgos,"Manantial situado junto a la carretera, muy cerca de la entrada al pueblo de Santa Cruz de Juarros. Es un espacio cuidado con aguas encauzadas hacia un pequeño lavadero.

Cuenta con una mesa de picnic donde poder merendar o almorzar. Esta incluida en el Sendero de los Manantiales, una ruta señalizada de esta localidad, actividad muy recomendada para los amantes del senderismo.",Fuente de Abajo,https://www.google.com/maps/search/?api=1&query=Fuente%20de%20Abajo&query_place_id=ChIJIT015RjrRQ0RKXM4Aj4MW1M
Hotel,Burgos,1538,5.0,Burgos,,Crisol Mesón del Cid,https://www.google.com/maps/search/?api=1&query=Crisol%20Mes%C3%B3n%20del%20Cid&query_place_id=ChIJh0nAcSn9RQ0Rfa1P4_XJ6Tg
Restaurant,Burgos,1139,5.0,Burgos,,Mesón La Piedra,https://www.google.com/maps/search/?api=1&query=Mes%C3%B3n%20La%20Piedra&query_place_id=ChIJMUSgYtTiRQ0RXSM3jRtlS_o
Construction company,Burgos,2,5.0,Burgos,Una experiencia que nunca he vivido  pero muy buena,construcciones pelaez,https://www.google.com/maps/search/?api=1&query=construcciones%20pelaez&query_place_id=ChIJqV2Uidf8RQ0R2eWnqDw4a3M
Courthouse,Ibeas de Juarros,1,5.0,Burgos,,Juzgado de Paz,https://www.google.com/maps/search/?api=1&query=Juzgado%20de%20Paz&query_place_id=ChIJry2bdi7uRQ0R9eLQTEV2JnU
Hiking area,Santa Cruz de Juarros,0,,Burgos,,Carretera,https://www.google.com/maps/search/?api=1&query=Carretera&query_place_id=ChIJk7G4UvHrRQ0RNEAEDtbm5Gk
Historical landmark,Burgos,2,4.0,Burgos,Presentación Feria San PEDRO 2024,Claustro del Monasterio de San Juan,https://www.google.com/maps/search/?api=1&query=Claustro%20del%20Monasterio%20de%20San%20Juan&query_place_id=ChIJg0Ol4fv9RQ0Rvi00PhRXW5U
Chapel,Santa Cruz de Juarros,4,5.0,Burgos,,Ermita de San Pedro,https://www.google.com/maps/search/?api=1&query=Ermita%20de%20San%20Pedro&query_place_id=ChIJr57aOZHrRQ0Rsnc7VRJ92go
Tavern,Vivar del Cid,150,4.0,Burgos,,Cantina del Cid,https://www.google.com/maps/search/?api=1&query=Cantina%20del%20Cid&query_place_id=ChIJk-cfxaL-RQ0R3hU8-RkCJ3M
Soccer field,Santa Cruz de Juarros,0,,Burgos,,Campo de fútbol,https://www.google.com/maps/search/?api=1&query=Campo%20de%20f%C3%BAtbol&query_place_id=ChIJa-TS-HbrRQ0RXLQUjJj2J3w
Consumer advice center,Burgos,121,1.0,Burgos,"En noviembre hice una reclamación, al mes me dicen que necesitan la factura, la empresa en ningún momento me envía la factura, por lo que se lo comunico. Aún así, no obtengo más respuesta por parte de la OMIC y 4 meses después contacto con ellos y me dicen que no pueden hacer reclamaciones por un problema, y que llevan mucho tiempo así.. entonces, a qué se dedican?",Oficina Municipal de Información al Consumidor (OMIC),https://www.google.com/maps/search/?api=1&query=Oficina%20Municipal%20de%20Informaci%C3%B3n%20al%20Consumidor%20(OMIC)&query_place_id=ChIJq6qqqiX9RQ0Ra4SonOU-tW0
Fitness center,Quintanilla Vivar,0,,Burgos,,CANCHA DEPORTIVA,https://www.google.com/maps/search/?api=1&query=CANCHA%20DEPORTIVA&query_place_id=ChIJUwzWEQD_RQ0RAp8W6v06Bt8
